partition_id,book,genre,avg_word_len,avg_sent_len,sent_len_std,type_token_ratio,punct_density,comma_ratio,semicolon_ratio,quote_density,avg_syllables,hapax_ratio
WutheringHeights_partition_ch,WutheringHeights,romance,4.223325062034739,14.392857142857142,8.772274854474693,0.5856079404466501,0.17369727047146402,0.07692307692307693,0.019851116625310174,0.0,1.4863523573200992,0.7711864406779662
WutheringHeights_partition_ci,WutheringHeights,romance,4.3076923076923075,26.866666666666667,29.17731234290704,0.598014888337469,0.13647642679900746,0.07692307692307693,0.017369727047146403,0.0,1.4937965260545907,0.7842323651452282
WutheringHeights_partition_cj,WutheringHeights,romance,4.102189781021898,15.222222222222221,12.916636798053876,0.5961070559610706,0.19464720194647203,0.09732360097323602,0.0170316301703163,0.0,1.4768856447688565,0.7591836734693878
WutheringHeights_partition_ck,WutheringHeights,romance,4.561576354679803,25.375,16.034630491533004,0.6009852216748769,0.15517241379310345,0.07142857142857142,0.027093596059113302,0.0,1.5985221674876848,0.8032786885245902
WutheringHeights_partition_cl,WutheringHeights,romance,4.2727272727272725,16.28,13.589760851464604,0.5552825552825553,0.1769041769041769,0.085995085995086,0.022113022113022112,0.0,1.511056511056511,0.7433628318584071
WutheringHeights_partition_cm,WutheringHeights,romance,4.240291262135922,17.91304347826087,14.077157085392109,0.587378640776699,0.17718446601941748,0.08980582524271845,0.019417475728155338,0.0,1.5266990291262137,0.8016528925619835
WutheringHeights_partition_cn,WutheringHeights,romance,4.048899755501222,16.36,9.71958846865442,0.5721271393643031,0.18092909535452323,0.08557457212713937,0.02444987775061125,0.0,1.4376528117359413,0.7692307692307693
WutheringHeights_partition_co,WutheringHeights,romance,4.597560975609756,15.76923076923077,16.18239235975964,0.5829268292682926,0.18292682926829268,0.08292682926829269,0.01951219512195122,0.0,1.5975609756097562,0.7866108786610879
WutheringHeights_partition_cp,WutheringHeights,romance,4.663390663390663,29.071428571428573,29.47266114727411,0.5896805896805897,0.13267813267813267,0.05896805896805897,0.02457002457002457,0.0,1.6584766584766584,0.8208333333333333
WutheringHeights_partition_cq,WutheringHeights,romance,4.177304964539007,14.1,15.885737838283328,0.6099290780141844,0.18203309692671396,0.08037825059101655,0.014184397163120567,0.0,1.5200945626477542,0.8178294573643411
WutheringHeights_partition_cr,WutheringHeights,romance,4.503703703703704,21.31578947368421,20.53764869332455,0.6271604938271605,0.17037037037037037,0.09135802469135802,0.014814814814814815,0.0,1.5012345679012347,0.7913385826771654
WutheringHeights_partition_cs,WutheringHeights,romance,3.8687350835322194,17.458333333333332,11.049054132468635,0.5107398568019093,0.162291169451074,0.07398568019093078,0.014319809069212411,0.0,1.4105011933174225,0.7429906542056075
WutheringHeights_partition_ct,WutheringHeights,romance,4.384803921568627,19.428571428571427,14.859889855938107,0.5588235294117647,0.1715686274509804,0.0784313725490196,0.031862745098039214,0.0,1.5514705882352942,0.7850877192982456
WutheringHeights_partition_cu,WutheringHeights,romance,4.009685230024213,13.766666666666667,10.121539189053982,0.5665859564164649,0.19128329297820823,0.08958837772397095,0.01694915254237288,0.0,1.4261501210653753,0.7564102564102564
WutheringHeights_partition_cv,WutheringHeights,romance,4.300970873786408,18.727272727272727,14.466832970569167,0.5800970873786407,0.18932038834951456,0.10194174757281553,0.021844660194174758,0.0,1.5364077669902914,0.8284518828451883
WutheringHeights_partition_cw,WutheringHeights,romance,3.7673860911270984,16.68,17.301375667847918,0.513189448441247,0.17266187050359713,0.07434052757793765,0.019184652278177457,0.0,1.3381294964028776,0.7570093457943925
WutheringHeights_partition_cx,WutheringHeights,romance,4.163814180929095,13.633333333333333,10.848911875800672,0.5696821515892421,0.21515892420537897,0.11735941320293398,0.014669926650366748,0.0,1.4205378973105134,0.7339055793991416
WutheringHeights_partition_cy,WutheringHeights,romance,3.8640776699029127,20.6,11.137324633860683,0.5485436893203883,0.1820388349514563,0.09466019417475728,0.021844660194174758,0.0,1.3689320388349515,0.7522123893805309
WutheringHeights_partition_cz,WutheringHeights,romance,4.211538461538462,15.407407407407407,11.614994329678499,0.6394230769230769,0.17067307692307693,0.08173076923076923,0.014423076923076924,0.0,1.5096153846153846,0.8120300751879699
WutheringHeights_partition_da,WutheringHeights,romance,4.309002433090025,18.681818181818183,14.258606216586157,0.6180048661800487,0.1362530413625304,0.058394160583941604,0.021897810218978103,0.0,1.5377128953771289,0.8031496062992126
WutheringHeights_partition_db,WutheringHeights,romance,4.0390243902439025,10.512820512820513,8.082497059162725,0.5609756097560976,0.1951219512195122,0.07317073170731707,0.012195121951219513,0.0,1.4341463414634146,0.7652173913043478
WutheringHeights_partition_dc,WutheringHeights,romance,4.341463414634147,21.57894736842105,10.204827492668588,0.5951219512195122,0.12682926829268293,0.05853658536585366,0.00975609756097561,0.0,1.548780487804878,0.7991803278688525
WutheringHeights_partition_dd,WutheringHeights,romance,4.295399515738499,15.296296296296296,16.23397173012294,0.585956416464891,0.15254237288135594,0.07021791767554479,0.012106537530266344,0.0,1.4963680387409202,0.7851239669421488
WutheringHeights_partition_de,WutheringHeights,romance,4.128640776699029,17.91304347826087,11.001632461784778,0.5631067961165048,0.19174757281553398,0.09951456310679611,0.021844660194174758,0.0,1.4635922330097086,0.7241379310344828
WutheringHeights_partition_df,WutheringHeights,romance,4.3019323671497585,14.785714285714286,13.264768434942733,0.6159420289855072,0.18357487922705315,0.0893719806763285,0.014492753623188406,0.0,1.5289855072463767,0.8235294117647058
WutheringHeights_partition_dg,WutheringHeights,romance,4.234597156398104,11.722222222222221,10.579359125493983,0.54739336492891,0.2132701421800948,0.0924170616113744,0.009478672985781991,0.0,1.5450236966824644,0.7532467532467533
WutheringHeights_partition_dh,WutheringHeights,romance,4.063529411764706,10.119047619047619,7.518872702208633,0.5458823529411765,0.1976470588235294,0.07058823529411765,0.004705882352941176,0.0,1.4658823529411764,0.7413793103448276
WutheringHeights_partition_di,WutheringHeights,romance,4.507317073170731,15.76923076923077,13.653141910332163,0.6048780487804878,0.16585365853658537,0.06829268292682927,0.01951219512195122,0.0,1.6146341463414635,0.7862903225806451
WutheringHeights_partition_dj,WutheringHeights,romance,3.929611650485437,17.91304347826087,10.672651125263485,0.5388349514563107,0.16990291262135923,0.08737864077669903,0.01699029126213592,0.0,1.4296116504854368,0.7522522522522522
WutheringHeights_partition_dk,WutheringHeights,romance,4.21654501216545,12.454545454545455,12.390345481746053,0.5815085158150851,0.20681265206812652,0.09732360097323602,0.014598540145985401,0.0,1.5279805352798053,0.7740585774058577
WutheringHeights_partition_dl,WutheringHeights,romance,4.209876543209877,15.0,9.229582069908972,0.582716049382716,0.17530864197530865,0.07901234567901234,0.019753086419753086,0.0,1.4962962962962962,0.7754237288135594
WutheringHeights_partition_dm,WutheringHeights,romance,4.30562347188264,21.526315789473685,11.375728645500757,0.5990220048899756,0.13447432762836187,0.061124694376528114,0.012224938875305624,0.0,1.5085574572127138,0.7918367346938775
WutheringHeights_partition_dn,WutheringHeights,romance,4.025943396226415,9.02127659574468,6.268765400531355,0.5495283018867925,0.23820754716981132,0.11084905660377359,0.0047169811320754715,0.0,1.4268867924528301,0.7081545064377682
WutheringHeights_partition_do,WutheringHeights,romance,4.545012165450122,25.6875,17.40229420938515,0.635036496350365,0.15571776155717762,0.09002433090024331,0.012165450121654502,0.0,1.5961070559610706,0.8505747126436781
WutheringHeights_partition_dp,WutheringHeights,romance,4.30562347188264,19.476190476190474,17.00873458415396,0.5843520782396088,0.20537897310513448,0.11246943765281174,0.017114914425427872,0.0,1.5036674816625917,0.8242677824267782
WutheringHeights_partition_dq,WutheringHeights,romance,4.313432835820896,23.647058823529413,19.314551589777768,0.5796019900497512,0.14925373134328357,0.06965174129353234,0.017412935323383085,0.0,1.527363184079602,0.8111587982832618
WutheringHeights_partition_dr,WutheringHeights,romance,4.243781094527363,14.357142857142858,14.33331355796769,0.572139303482587,0.18407960199004975,0.09203980099502487,0.017412935323383085,0.0,1.4800995024875623,0.8130434782608695
WutheringHeights_partition_ds,WutheringHeights,romance,4.045893719806763,11.18918918918919,7.366240883109324,0.533816425120773,0.21014492753623187,0.0966183574879227,0.004830917874396135,0.0,1.4951690821256038,0.6742081447963801
WutheringHeights_partition_dt,WutheringHeights,romance,4.665847665847666,29.071428571428573,29.39986463942184,0.5847665847665847,0.12776412776412777,0.05405405405405406,0.02457002457002457,0.0,1.6535626535626535,0.819327731092437
WutheringHeights_partition_du,WutheringHeights,romance,4.035799522673031,14.448275862068966,11.909388376827208,0.5966587112171837,0.1718377088305489,0.07875894988066826,0.016706443914081145,0.0,1.4534606205250598,0.788
WutheringHeights_partition_dv,WutheringHeights,romance,3.711864406779661,17.956521739130434,14.462780600019832,0.5617433414043583,0.15254237288135594,0.06779661016949153,0.012106537530266344,0.0,1.2953995157384988,0.7586206896551724
WutheringHeights_partition_dw,WutheringHeights,romance,4.365384615384615,20.8,18.419011917038333,0.5817307692307693,0.13221153846153846,0.038461538461538464,0.02403846153846154,0.0,1.5721153846153846,0.768595041322314
WutheringHeights_partition_dx,WutheringHeights,romance,3.9754901960784315,17.73913043478261,16.553516351267557,0.5637254901960784,0.1642156862745098,0.08088235294117647,0.014705882352941176,0.0,1.3897058823529411,0.7695652173913043
WutheringHeights_partition_dy,WutheringHeights,romance,4.0634146341463415,22.77777777777778,14.58140198851322,0.573170731707317,0.17560975609756097,0.11463414634146342,0.004878048780487805,0.0,1.3756097560975609,0.7446808510638298
WutheringHeights_partition_dz,WutheringHeights,romance,4.11864406779661,12.90625,9.783146780944259,0.5665859564164649,0.16464891041162227,0.06053268765133172,0.012106537530266344,0.0,1.4891041162227603,0.7606837606837606
WutheringHeights_partition_ea,WutheringHeights,romance,4.320197044334975,27.066666666666666,14.721714875954122,0.5541871921182266,0.1724137931034483,0.0960591133004926,0.029556650246305417,0.0,1.5394088669950738,0.7333333333333333
WutheringHeights_partition_eb,WutheringHeights,romance,4.034063260340632,11.416666666666666,8.982622111610842,0.5815085158150851,0.2360097323600973,0.11435523114355231,0.0267639902676399,0.0,1.4282238442822384,0.7824267782426778
WutheringHeights_partition_ec,WutheringHeights,romance,4.3428571428571425,17.5,17.722396376713093,0.6047619047619047,0.17142857142857143,0.0880952380952381,0.007142857142857143,0.0,1.4666666666666666,0.8070866141732284
WutheringHeights_partition_ed,WutheringHeights,romance,4.024570024570025,17.695652173913043,15.796077616070708,0.5872235872235873,0.1547911547911548,0.05896805896805897,0.0171990171990172,0.0,1.4373464373464373,0.8200836820083682
WutheringHeights_partition_ee,WutheringHeights,romance,4.478155339805825,15.846153846153847,9.769230769230768,0.5825242718446602,0.17233009708737865,0.08009708737864078,0.012135922330097087,0.0,1.5631067961165048,0.8041666666666667
WutheringHeights_partition_ef,WutheringHeights,romance,4.028639618138425,11.324324324324325,9.997443062438796,0.5584725536992841,0.21241050119331742,0.1026252983293556,0.014319809069212411,0.0,1.4272076372315037,0.7435897435897436
WutheringHeights_partition_eg,WutheringHeights,romance,4.746898263027295,28.785714285714285,20.086166424498554,0.6401985111662531,0.1588089330024814,0.08933002481389578,0.01488833746898263,0.0,1.7121588089330024,0.8217054263565892
WutheringHeights_partition_eh,WutheringHeights,romance,4.111111111111111,17.25,19.691897656989113,0.6159420289855072,0.1570048309178744,0.07729468599033816,0.00966183574879227,0.0,1.434782608695652,0.8
WutheringHeights_partition_ei,WutheringHeights,romance,4.234567901234568,16.2,14.14213562373095,0.5728395061728395,0.18518518518518517,0.09382716049382717,0.019753086419753086,0.0,1.4765432098765432,0.7931034482758621
WutheringHeights_partition_ej,WutheringHeights,romance,4.158536585365853,14.642857142857142,11.436827375114275,0.5878048780487805,0.2048780487804878,0.12195121951219512,0.007317073170731708,0.0,1.5048780487804878,0.7676348547717843
WutheringHeights_partition_ek,WutheringHeights,romance,4.32360097323601,13.7,14.503218033710082,0.6034063260340633,0.170316301703163,0.07785888077858881,0.012165450121654502,0.0,1.562043795620438,0.8064516129032258
WutheringHeights_partition_el,WutheringHeights,romance,4.332518337408313,15.148148148148149,9.481770828918307,0.6014669926650367,0.1882640586797066,0.08557457212713937,0.014669926650366748,0.0,1.5207823960880196,0.7845528455284553
WutheringHeights_partition_em,WutheringHeights,romance,4.012195121951219,17.083333333333332,15.942387594780847,0.6024390243902439,0.16097560975609757,0.08048780487804878,0.004878048780487805,0.0,1.421951219512195,0.7813765182186235
WutheringHeights_partition_en,WutheringHeights,romance,3.8676470588235294,15.692307692307692,9.506148742015634,0.5416666666666666,0.17401960784313725,0.0857843137254902,0.01715686274509804,0.0,1.4142156862745099,0.746606334841629
WutheringHeights_partition_eo,WutheringHeights,romance,4.040963855421687,11.857142857142858,9.196716361655103,0.5566265060240964,0.1783132530120482,0.05783132530120482,0.016867469879518072,0.0,1.4337349397590362,0.7748917748917749
WutheringHeights_partition_ep,WutheringHeights,romance,4.225728155339806,22.88888888888889,17.97494827341928,0.5388349514563107,0.15776699029126215,0.08737864077669903,0.014563106796116505,0.0,1.5097087378640777,0.7342342342342343
WutheringHeights_partition_eq,WutheringHeights,romance,4.009803921568627,17.0,11.856784274554942,0.5686274509803921,0.1568627450980392,0.07598039215686274,0.007352941176470588,0.0,1.4093137254901962,0.7844827586206896
WutheringHeights_partition_er,WutheringHeights,romance,4.309002433090025,10.538461538461538,11.473148482202893,0.583941605839416,0.1922141119221411,0.0827250608272506,0.009732360097323601,0.0,1.5206812652068127,0.7791666666666667
WutheringHeights_partition_es,WutheringHeights,romance,4.058536585365854,12.058823529411764,10.437323232657679,0.5756097560975609,0.20243902439024392,0.09024390243902439,0.01951219512195122,0.0,1.451219512195122,0.7669491525423728
WutheringHeights_partition_et,WutheringHeights,romance,4.368292682926829,14.137931034482758,15.287416817787136,0.6,0.18292682926829268,0.1,0.00975609756097561,0.0,1.497560975609756,0.7967479674796748
WutheringHeights_partition_eu,WutheringHeights,romance,4.209245742092458,31.615384615384617,18.681700060748305,0.5912408759124088,0.1411192214111922,0.08029197080291971,0.021897810218978103,0.0,1.4817518248175183,0.7777777777777778
WutheringHeights_partition_ev,WutheringHeights,romance,4.216019417475728,21.68421052631579,14.09013328381526,0.6237864077669902,0.16747572815533981,0.08980582524271845,0.02669902912621359,0.0,1.4757281553398058,0.8054474708171206
WutheringHeights_partition_ew,WutheringHeights,romance,4.1258907363420425,12.028571428571428,9.27511482958787,0.5463182897862233,0.171021377672209,0.05463182897862233,0.007125890736342043,0.0,1.491686460807601,0.7347826086956522
WutheringHeights_partition_ex,WutheringHeights,romance,4.447688564476886,15.807692307692308,9.942214699758534,0.5912408759124088,0.170316301703163,0.08029197080291971,0.012165450121654502,0.0,1.5474452554744527,0.8065843621399177
