partition_id,book,genre,noun_ratio,verb_ratio,adj_ratio,adv_ratio,content_ratio,function_ratio,lexical_density,avg_morph_len,morph_len_var
Frankenstein_partition_gj,Frankenstein,horror,0.19950124688279303,0.19950124688279303,0.06982543640897755,0.05236907730673317,0.5211970074812967,0.5536159600997507,0.5211970074812967,4.359102244389027,6.339873508249327
Frankenstein_partition_gk,Frankenstein,horror,0.23690773067331672,0.16458852867830423,0.07481296758104738,0.04488778054862843,0.5211970074812967,0.5536159600997507,0.5211970074812967,4.423940149625935,6.324015397914192
Frankenstein_partition_gl,Frankenstein,horror,0.19602977667493796,0.20099255583126552,0.07196029776674938,0.05707196029776675,0.5260545905707196,0.5632754342431762,0.5260545905707196,4.491315136476427,6.12089231508106
Frankenstein_partition_gm,Frankenstein,horror,0.2722772277227723,0.16336633663366337,0.07920792079207921,0.04455445544554455,0.5594059405940595,0.5222772277227723,0.5594059405940595,4.586633663366337,6.504870845995491
Frankenstein_partition_gn,Frankenstein,horror,0.205,0.1925,0.0475,0.0575,0.5025,0.5525,0.5025,4.4225,6.61399375
Frankenstein_partition_go,Frankenstein,horror,0.2194513715710723,0.20448877805486285,0.057356608478802994,0.057356608478802994,0.5386533665835411,0.5261845386533666,0.5386533665835411,4.394014962593516,6.333530264115272
Frankenstein_partition_gp,Frankenstein,horror,0.19950124688279303,0.22194513715710723,0.06234413965087282,0.059850374064837904,0.543640897755611,0.5261845386533666,0.543640897755611,4.3915211970074814,5.938980478977121
Frankenstein_partition_gq,Frankenstein,horror,0.23,0.15,0.095,0.06,0.535,0.505,0.535,4.5775,5.958993749999999
Frankenstein_partition_gr,Frankenstein,horror,0.21144278606965175,0.19154228855721392,0.05721393034825871,0.05721393034825871,0.5174129353233831,0.527363184079602,0.5174129353233831,4.358208955223881,5.737357986188461
CallOfCthulu_partition_a,CallOfCthulu,horror,0.25495049504950495,0.16584158415841585,0.11138613861386139,0.0594059405940594,0.5915841584158416,0.46782178217821785,0.5915841584158416,4.891089108910891,7.1119007940398005
CallOfCthulu_partition_b,CallOfCthulu,horror,0.2938271604938272,0.1580246913580247,0.0962962962962963,0.05185185185185185,0.6,0.454320987654321,0.6,5.0962962962962965,7.356159122085049
CallOfCthulu_partition_c,CallOfCthulu,horror,0.2562189054726368,0.16417910447761194,0.07960199004975124,0.06467661691542288,0.5646766169154229,0.48258706467661694,0.5646766169154229,4.711442786069652,6.951560604935521
CallOfCthulu_partition_d,CallOfCthulu,horror,0.263681592039801,0.17164179104477612,0.07960199004975124,0.06716417910447761,0.582089552238806,0.44029850746268656,0.582089552238806,4.45273631840796,3.785079577238187
CallOfCthulu_partition_e,CallOfCthulu,horror,0.2425,0.2125,0.0675,0.0775,0.6,0.485,0.6,4.3825,3.74119375
CallOfCthulu_partition_f,CallOfCthulu,horror,0.27832512315270935,0.1748768472906404,0.08620689655172414,0.03201970443349754,0.5714285714285714,0.4852216748768473,0.5714285714285714,4.497536945812808,5.791865854546337
CallOfCthulu_partition_g,CallOfCthulu,horror,0.2641975308641975,0.17037037037037037,0.07654320987654321,0.06666666666666667,0.5777777777777777,0.4567901234567901,0.5777777777777777,4.444444444444445,3.4864197530864196
CallOfCthulu_partition_h,CallOfCthulu,horror,0.2591687041564792,0.1882640586797066,0.09535452322738386,0.05623471882640587,0.5990220048899756,0.4718826405867971,0.5990220048899756,4.907090464547677,6.964472952696362
CallOfCthulu_partition_i,CallOfCthulu,horror,0.2524752475247525,0.1311881188118812,0.12128712871287128,0.07178217821782178,0.5767326732673267,0.45792079207920794,0.5767326732673267,4.8638613861386135,6.285921723360455
CallOfCthulu_partition_j,CallOfCthulu,horror,0.2839506172839506,0.15555555555555556,0.09382716049382717,0.0345679012345679,0.5679012345679012,0.47160493827160493,0.5679012345679012,4.595061728395062,5.697753391251333
