partition_id,book,genre,noun_ratio,verb_ratio,adj_ratio,adv_ratio,content_ratio,function_ratio,lexical_density,avg_morph_len,morph_len_var
10378_part_128,10378,biography,0.19554455445544555,0.15346534653465346,0.10396039603960396,0.0594059405940594,0.5123762376237624,0.5668316831683168,0.5123762376237624,4.46039603960396,6.288035486716988
10378_part_129,10378,biography,0.22556390977443608,0.15288220551378445,0.08771929824561403,0.047619047619047616,0.5137844611528822,0.5488721804511278,0.5137844611528822,4.461152882205514,7.125683883895202
10378_part_130,10378,biography,0.236318407960199,0.14427860696517414,0.09203980099502487,0.05472636815920398,0.527363184079602,0.5497512437810945,0.527363184079602,4.641791044776119,7.2099948021088585
10378_part_131,10378,biography,0.2025,0.2075,0.0575,0.0625,0.53,0.5675,0.53,4.7075,7.291943750000001
10378_part_132,10378,biography,0.2623762376237624,0.1188118811881188,0.10643564356435643,0.04950495049504951,0.5371287128712872,0.5222772277227723,0.5371287128712872,4.383663366336633,6.276069748063915
10378_part_133,10378,biography,0.2625,0.1125,0.1225,0.0475,0.545,0.49,0.545,4.8925,7.87594375
10378_part_134,10378,biography,0.2,0.21,0.0575,0.06,0.5275,0.5675,0.5275,4.695,7.296975
10378_part_135,10378,biography,0.236318407960199,0.1318407960199005,0.09950248756218906,0.04975124378109453,0.5174129353233831,0.554726368159204,0.5174129353233831,4.502487562189055,7.742531125467192
10378_part_136,10378,biography,0.26865671641791045,0.13432835820895522,0.07462686567164178,0.07213930348258707,0.5497512437810945,0.5199004975124378,0.5497512437810945,4.786069651741293,7.800004950372515
10378_part_137,10378,biography,0.22332506203473945,0.1662531017369727,0.07692307692307693,0.052109181141439205,0.5186104218362283,0.5707196029776674,0.5186104218362283,4.387096774193548,6.862563035299767
10378_part_138,10378,biography,0.236318407960199,0.1517412935323383,0.08208955223880597,0.05721393034825871,0.527363184079602,0.5522388059701493,0.527363184079602,4.465174129353234,7.10948367614663
10378_part_139,10378,biography,0.26485148514851486,0.14108910891089108,0.08663366336633663,0.054455445544554455,0.5470297029702971,0.5173267326732673,0.5470297029702971,4.806930693069307,7.804308401137144
10378_part_140,10378,biography,0.263681592039801,0.14427860696517414,0.07462686567164178,0.05472636815920398,0.5373134328358209,0.5422885572139303,0.5373134328358209,4.651741293532338,7.376228311180417
10378_part_141,10378,biography,0.3316953316953317,0.14004914004914004,0.06388206388206388,0.044226044226044224,0.5798525798525799,0.5626535626535627,0.5798525798525799,4.574938574938575,7.502369467971434
10378_part_142,10378,biography,0.1919191919191919,0.16666666666666666,0.06060606060606061,0.05808080808080808,0.4772727272727273,0.547979797979798,0.4772727272727273,4.646464646464646,7.647740026527905
10378_part_143,10378,biography,0.2194513715710723,0.11970074812967581,0.12219451371571072,0.057356608478802994,0.5187032418952618,0.5286783042394015,0.5187032418952618,5.0099750623441395,9.670723440774621
10378_part_144,10378,biography,0.2691358024691358,0.1037037037037037,0.1037037037037037,0.04197530864197531,0.5185185185185185,0.5135802469135803,0.5185185185185185,4.733333333333333,7.686913580246913
