book,genre,rank,ngram,count
AutobiographyOfBenjaminFranklin,autobiography,3,would,199
AutobiographyOfBenjaminFranklin,autobiography,4,great,174
AutobiographyOfBenjaminFranklin,autobiography,5,good,160
AutobiographyOfBenjaminFranklin,autobiography,6,made,155
AutobiographyOfBenjaminFranklin,autobiography,7,little,145
AutobiographyOfBenjaminFranklin,autobiography,8,much,143
AutobiographyOfBenjaminFranklin,autobiography,9,might,142
AutobiographyOfBenjaminFranklin,autobiography,10,first,140
AutobiographyOfBenjaminFranklin,autobiography,11,house,137
AutobiographyOfBenjaminFranklin,autobiography,12,franklin,132
AutobiographyOfBenjaminFranklin,autobiography,13,us,132
AutobiographyOfBenjaminFranklin,autobiography,14,business,129
AutobiographyOfBenjaminFranklin,autobiography,15,new,128
AutobiographyOfBenjaminFranklin,autobiography,16,could,123
AutobiographyOfBenjaminFranklin,autobiography,17,man,110
AutobiographyOfBenjaminFranklin,autobiography,18,found,109
AutobiographyOfBenjaminFranklin,autobiography,19,may,107
AutobiographyOfBenjaminFranklin,autobiography,20,upon,102
AutobiographyOfBenjaminFranklin,autobiography,21,well,99
AutobiographyOfBenjaminFranklin,autobiography,22,many,99
AutobiographyOfBenjaminFranklin,autobiography,23,soon,96
AutobiographyOfBenjaminFranklin,autobiography,24,thought,93
AutobiographyOfBenjaminFranklin,autobiography,25,said,91
AutobiographyOfBenjaminFranklin,autobiography,26,two,90
AutobiographyOfBenjaminFranklin,autobiography,27,mr,88
AutobiographyOfBenjaminFranklin,autobiography,28,took,82
AutobiographyOfBenjaminFranklin,autobiography,29,never,82
AutobiographyOfBenjaminFranklin,autobiography,30,people,82
AutobiographyOfBenjaminFranklin,autobiography,31,money,82
AutobiographyOfBenjaminFranklin,autobiography,32,years,80
AutobiographyOfBenjaminFranklin,autobiography,33,among,77
AutobiographyOfBenjaminFranklin,autobiography,34,men,77
AutobiographyOfBenjaminFranklin,autobiography,35,another,77
AutobiographyOfBenjaminFranklin,autobiography,36,day,76
AutobiographyOfBenjaminFranklin,autobiography,37,philadelphia,75
AutobiographyOfBenjaminFranklin,autobiography,38,gave,75
AutobiographyOfBenjaminFranklin,autobiography,39,general,74
AutobiographyOfBenjaminFranklin,autobiography,40,friends,73
AutobiographyOfBenjaminFranklin,autobiography,41,work,73
AutobiographyOfBenjaminFranklin,autobiography,42,however,73
AutobiographyOfBenjaminFranklin,autobiography,43,england,72
AutobiographyOfBenjaminFranklin,autobiography,44,without,71
AutobiographyOfBenjaminFranklin,autobiography,45,governor,71
AutobiographyOfBenjaminFranklin,autobiography,46,several,70
AutobiographyOfBenjaminFranklin,autobiography,47,therefore,69
AutobiographyOfBenjaminFranklin,autobiography,48,see,69
AutobiographyOfBenjaminFranklin,autobiography,49,went,69
AutobiographyOfBenjaminFranklin,autobiography,50,father,67
AutobiographyOfBenjaminFranklin,autobiography,51,give,66
AutobiographyOfBenjaminFranklin,autobiography,52,came,66
AutobiographyOfBenjaminFranklin,autobiography,53,public,65
AutobiographyOfBenjaminFranklin,autobiography,54,every,65
AutobiographyOfBenjaminFranklin,autobiography,55,must,65
AutobiographyOfBenjaminFranklin,autobiography,56,paper,65
AutobiographyOfBenjaminFranklin,autobiography,57,life,64
AutobiographyOfBenjaminFranklin,autobiography,58,make,64
AutobiographyOfBenjaminFranklin,autobiography,59,tho,63
AutobiographyOfBenjaminFranklin,autobiography,60,near,62
AutobiographyOfBenjaminFranklin,autobiography,61,part,62
AutobiographyOfBenjaminFranklin,autobiography,62,old,60
AutobiographyOfBenjaminFranklin,autobiography,63,poor,59
AutobiographyOfBenjaminFranklin,autobiography,64,young,59
AutobiographyOfBenjaminFranklin,autobiography,65,read,59
AutobiographyOfBenjaminFranklin,autobiography,66,printing,59
AutobiographyOfBenjaminFranklin,autobiography,67,assembly,59
AutobiographyOfBenjaminFranklin,autobiography,68,think,58
AutobiographyOfBenjaminFranklin,autobiography,69,put,57
AutobiographyOfBenjaminFranklin,autobiography,70,yet,57
AutobiographyOfBenjaminFranklin,autobiography,71,still,56
AutobiographyOfBenjaminFranklin,autobiography,72,often,56
AutobiographyOfBenjaminFranklin,autobiography,73,use,55
AutobiographyOfBenjaminFranklin,autobiography,74,till,55
AutobiographyOfBenjaminFranklin,autobiography,75,says,54
AutobiographyOfBenjaminFranklin,autobiography,76,year,54
AutobiographyOfBenjaminFranklin,autobiography,77,better,53
AutobiographyOfBenjaminFranklin,autobiography,78,etc,53
AutobiographyOfBenjaminFranklin,autobiography,79,company,52
AutobiographyOfBenjaminFranklin,autobiography,80,london,52
AutobiographyOfBenjaminFranklin,autobiography,81,left,52
AutobiographyOfBenjaminFranklin,autobiography,82,shall,51
AutobiographyOfBenjaminFranklin,autobiography,83,account,51
AutobiographyOfBenjaminFranklin,autobiography,84,street,51
