book,genre,rank,ngram,count
OnTheTrailOfTheSpacePirates,sci-fi,31,three cadets looked,4
OnTheTrailOfTheSpacePirates,sci-fi,32,sir replied strong,4
OnTheTrailOfTheSpacePirates,sci-fi,33,sir asked strong,4
OnTheTrailOfTheSpacePirates,sci-fi,34,stand raise ship,4
OnTheTrailOfTheSpacePirates,sci-fi,35,rocket cruiser polaris,4
OnTheTrailOfTheSpacePirates,sci-fi,36,gus luther simms,4
OnTheTrailOfTheSpacePirates,sci-fi,37,young solar guard,4
OnTheTrailOfTheSpacePirates,sci-fi,38,said strong going,4
OnTheTrailOfTheSpacePirates,sci-fi,39,aye sir replied,4
OnTheTrailOfTheSpacePirates,sci-fi,40,well sir said,4
OnTheTrailOfTheSpacePirates,sci-fi,41,two years ago,4
OnTheTrailOfTheSpacePirates,sci-fi,42,solar guard fleet,4
OnTheTrailOfTheSpacePirates,sci-fi,43,trail space pirates,3
OnTheTrailOfTheSpacePirates,sci-fi,44,hawks stood eyed,3
OnTheTrailOfTheSpacePirates,sci-fi,45,stood eyed two,3
OnTheTrailOfTheSpacePirates,sci-fi,46,eyed two men,3
OnTheTrailOfTheSpacePirates,sci-fi,47,two men coldly,3
OnTheTrailOfTheSpacePirates,sci-fi,48,hatch opened two,3
OnTheTrailOfTheSpacePirates,sci-fi,49,opened two spacemen,3
OnTheTrailOfTheSpacePirates,sci-fi,50,obviously wanted something,3
OnTheTrailOfTheSpacePirates,sci-fi,51,young cadet timed,3
OnTheTrailOfTheSpacePirates,sci-fi,52,cadet timed move,3
OnTheTrailOfTheSpacePirates,sci-fi,53,timed move perfectly,3
OnTheTrailOfTheSpacePirates,sci-fi,54,solar guard defense,3
OnTheTrailOfTheSpacePirates,sci-fi,55,defense measures seemed,3
OnTheTrailOfTheSpacePirates,sci-fi,56,measures seemed futile,3
OnTheTrailOfTheSpacePirates,sci-fi,57,cadets polaris unit,3
OnTheTrailOfTheSpacePirates,sci-fi,58,enlisted solar guard,3
OnTheTrailOfTheSpacePirates,sci-fi,59,officers solar guard,3
OnTheTrailOfTheSpacePirates,sci-fi,60,three cadets went,3
OnTheTrailOfTheSpacePirates,sci-fi,61,strong turned teleceiver,3
OnTheTrailOfTheSpacePirates,sci-fi,62,intercom radar bridge,3
OnTheTrailOfTheSpacePirates,sci-fi,63,radar bridge control,3
OnTheTrailOfTheSpacePirates,sci-fi,64,bridge control deck,3
OnTheTrailOfTheSpacePirates,sci-fi,65,ready blast sir,3
OnTheTrailOfTheSpacePirates,sci-fi,66,reported radar bridge,3
OnTheTrailOfTheSpacePirates,sci-fi,67,five four three,3
OnTheTrailOfTheSpacePirates,sci-fi,68,four three two,3
OnTheTrailOfTheSpacePirates,sci-fi,69,three two one,3
OnTheTrailOfTheSpacePirates,sci-fi,70,two one zero,3
OnTheTrailOfTheSpacePirates,sci-fi,71,paralo ray pistols,3
OnTheTrailOfTheSpacePirates,sci-fi,72,inch atomic blasters,3
OnTheTrailOfTheSpacePirates,sci-fi,73,officer solar guard,3
OnTheTrailOfTheSpacePirates,sci-fi,74,mike said strong,3
OnTheTrailOfTheSpacePirates,sci-fi,75,solar guard officers,3
OnTheTrailOfTheSpacePirates,sci-fi,76,strong turned back,3
OnTheTrailOfTheSpacePirates,sci-fi,77,well blast jets,3
OnTheTrailOfTheSpacePirates,sci-fi,78,rocket blasting good,3
OnTheTrailOfTheSpacePirates,sci-fi,79,three cadets watched,3
OnTheTrailOfTheSpacePirates,sci-fi,80,solar guard space,3
OnTheTrailOfTheSpacePirates,sci-fi,81,captain strong said,3
OnTheTrailOfTheSpacePirates,sci-fi,82,power deck hatch,3
OnTheTrailOfTheSpacePirates,sci-fi,83,front control panel,3
OnTheTrailOfTheSpacePirates,sci-fi,84,black void space,3
OnTheTrailOfTheSpacePirates,sci-fi,85,replied solar guard,3
OnTheTrailOfTheSpacePirates,sci-fi,86,ship ready blast,3
OnTheTrailOfTheSpacePirates,sci-fi,87,attention attention captain,3
OnTheTrailOfTheSpacePirates,sci-fi,88,attention captain strong,3
OnTheTrailOfTheSpacePirates,sci-fi,89,captain strong solar,3
OnTheTrailOfTheSpacePirates,sci-fi,90,strong solar guard,3
OnTheTrailOfTheSpacePirates,sci-fi,91,solar guard solar,3
OnTheTrailOfTheSpacePirates,sci-fi,92,traffic control tower,3
OnTheTrailOfTheSpacePirates,sci-fi,93,ray gun jacket,3
OnTheTrailOfTheSpacePirates,sci-fi,94,strong three cadets,3
OnTheTrailOfTheSpacePirates,sci-fi,95,said strong since,3
OnTheTrailOfTheSpacePirates,sci-fi,96,heavy set man,3
OnTheTrailOfTheSpacePirates,sci-fi,97,bottles martian water,3
OnTheTrailOfTheSpacePirates,sci-fi,98,ladder radar bridge,3
OnTheTrailOfTheSpacePirates,sci-fi,99,air lock open,3
OnTheTrailOfTheSpacePirates,sci-fi,100,thank sir said,3
Frankenstein,horror,1,chapter chapter chapter,22
Frankenstein,horror,2,letter saville england,4
Frankenstein,horror,3,branch natural philosophy,3
Frankenstein,horror,4,return native country,3
Frankenstein,horror,5,create another like,3
Frankenstein,horror,6,letter letter letter,2
Frankenstein,horror,7,six years passed,2
Frankenstein,horror,8,years passed since,2
Frankenstein,horror,9,walton letter saville,2
Frankenstein,horror,10,find friend wide,2
Frankenstein,horror,11,friend wide ocean,2
Frankenstein,horror,12,years ago loved,2
Frankenstein,horror,13,cannot forbear recording,2
Frankenstein,horror,14,never saw equalled,2
Frankenstein,horror,15,placed hands eyes,2
Frankenstein,horror,16,partly curiosity partly,2
Frankenstein,horror,17,eldest child born,2
Frankenstein,horror,18,albertus magnus paracelsus,2
Frankenstein,horror,19,carriage convey away,2
Frankenstein,horror,20,engaged heart soul,2
Frankenstein,horror,21,animation upon lifeless,2
Frankenstein,horror,22,upon lifeless matter,2
Frankenstein,horror,23,summer passed away,2
Frankenstein,horror,24,drew near close,2
Frankenstein,horror,25,nearly two years,2
Frankenstein,horror,26,yellow light moon,2
Frankenstein,horror,27,dear frankenstein exclaimed,2
Frankenstein,horror,28,hope sincerely hope,2
Frankenstein,horror,29,remember first time,2
Frankenstein,horror,30,taken place since,2
Frankenstein,horror,31,since left us,2
Frankenstein,horror,32,change taken place,2
Frankenstein,horror,33,geneva may th,2
Frankenstein,horror,34,summit mont blanc,2
Frankenstein,horror,35,directed steps towards,2
Frankenstein,horror,36,bed several days,2
Frankenstein,horror,37,dear cousin said,2
Frankenstein,horror,38,every one else,2
Frankenstein,horror,39,several witnesses called,2
Frankenstein,horror,40,night murder committed,2
Frankenstein,horror,41,parents ever since,2
Frankenstein,horror,42,bore hell within,2
Frankenstein,horror,43,died away lips,2
Frankenstein,horror,44,nothing painful human,2
Frankenstein,horror,45,painful human mind,2
Frankenstein,horror,46,nearly two months,2
Frankenstein,horror,47,arrived village chamounix,2
Frankenstein,horror,48,figure man distance,2
Frankenstein,horror,49,mist came eyes,2
Frankenstein,horror,50,horrible human eyes,2
Frankenstein,horror,51,remembered well treatment,2
Frankenstein,horror,52,old man leaning,2
Frankenstein,horror,53,occupied arranging cottage,2
Frankenstein,horror,54,old man taking,2
Frankenstein,horror,55,old man took,2
Frankenstein,horror,56,brought home firing,2
Frankenstein,horror,57,sun became warmer,2
Frankenstein,horror,58,hours passed thus,2
Frankenstein,horror,59,felix bestowed upon,2
Frankenstein,horror,60,looked around saw,2
Frankenstein,horror,61,cannot describe agony,2
Frankenstein,horror,62,de lacey agatha,2
Frankenstein,horror,63,volume plutarch lives,2
Frankenstein,horror,64,became every day,2
Frankenstein,horror,65,old de lacey,2
Frankenstein,horror,66,scenes taken place,2
Frankenstein,horror,67,quit neighbourhood man,2
Frankenstein,horror,68,week passed away,2
Frankenstein,horror,69,whole human race,2
Frankenstein,horror,70,shall wedding night,2
Frankenstein,horror,71,yet still words,2
Frankenstein,horror,72,kirwin give account,2
Frankenstein,horror,73,months elapsed since,2
Frankenstein,horror,74,put end existence,2
Frankenstein,horror,75,fiend grasp neck,2
Frankenstein,horror,76,hour state mind,2
Frankenstein,horror,77,guiding spirit conducting,2
Frankenstein,horror,78,death dare ask,2
Frankenstein,horror,79,surrounded mountains ice,2
Frankenstein,horror,80,frankenstein modern prometheus,1
Frankenstein,horror,81,modern prometheus mary,1
Frankenstein,horror,82,prometheus mary wollstonecraft,1
Frankenstein,horror,83,mary wollstonecraft godwin,1
Frankenstein,horror,84,wollstonecraft godwin shelley,1
Frankenstein,horror,85,godwin shelley contents,1
Frankenstein,horror,86,shelley contents letter,1
Frankenstein,horror,87,contents letter letter,1
Frankenstein,horror,88,letter letter chapter,1
Frankenstein,horror,89,letter chapter chapter,1
Frankenstein,horror,90,chapter chapter letter,1
Frankenstein,horror,91,chapter letter saville,1
Frankenstein,horror,92,saville england st,1
Frankenstein,horror,93,england st petersburgh,1
Frankenstein,horror,94,st petersburgh dec,1
Frankenstein,horror,95,petersburgh dec th,1
Frankenstein,horror,96,dec th rejoice,1
Frankenstein,horror,97,th rejoice hear,1
Frankenstein,horror,98,rejoice hear disaster,1
Frankenstein,horror,99,hear disaster accompanied,1
Frankenstein,horror,100,disaster accompanied commencement,1
AutobiographyOfBenjaminFranklin,autobiography,1,poor richard says,11
AutobiographyOfBenjaminFranklin,autobiography,2,poor richard almanac,9
AutobiographyOfBenjaminFranklin,autobiography,3,new england courant,7
AutobiographyOfBenjaminFranklin,autobiography,4,new printing office,5
AutobiographyOfBenjaminFranklin,autobiography,5,father abraham speech,4
AutobiographyOfBenjaminFranklin,autobiography,6,printing office near,4
AutobiographyOfBenjaminFranklin,autobiography,7,albany plan union,3
AutobiographyOfBenjaminFranklin,autobiography,8,first page new,3
AutobiographyOfBenjaminFranklin,autobiography,9,page new england,3
AutobiographyOfBenjaminFranklin,autobiography,10,employed carry papers,3
AutobiographyOfBenjaminFranklin,autobiography,11,carry papers thro,3
AutobiographyOfBenjaminFranklin,autobiography,12,papers thro streets,3
AutobiographyOfBenjaminFranklin,autobiography,13,thro streets customers,3
AutobiographyOfBenjaminFranklin,autobiography,14,standing door saw,3
AutobiographyOfBenjaminFranklin,autobiography,15,door saw thought,3
AutobiographyOfBenjaminFranklin,autobiography,16,saw thought made,3
AutobiographyOfBenjaminFranklin,autobiography,17,thought made certainly,3
AutobiographyOfBenjaminFranklin,autobiography,18,made certainly awkward,3
